wikipedia_title,akasha_source,akasha_title,matched_concept_families,semantic_score,author,topics,licence_status,reuse_decision,provenance_status,source_type,record_id,url
Reincarnation,Google Drive,The-Practical-Way-To-Nibbana.pdf,buddhist_continuity,2,blackswanreprise,Buddhism & Eastern Philosophy,unknown,INDEX_ONLY,metadata_only,article,1HZG3FIMKrn9CBzqA4r3VKqUQgNKD0kbP,https://drive.google.com/file/d/1HZG3FIMKrn9CBzqA4r3VKqUQgNKD0kbP/view?usp=drivesdk
Reincarnation,Google Drive,The-Practice-Which-Leads-To-Nibbana.pdf,buddhist_continuity,2,blackswanreprise,Buddhism & Eastern Philosophy,unknown,INDEX_ONLY,metadata_only,article,1AmaXyY9Q72UIWe152OLhu1Ggy7QFRTUx,https://drive.google.com/file/d/1AmaXyY9Q72UIWe152OLhu1Ggy7QFRTUx/view?usp=drivesdk
Reincarnation,Google Drive,The-Practice-of-the-Wild-by-Gary-Snyder.pdf,buddhist_continuity,2,blackswanreprise,Buddhism & Eastern Philosophy,unknown,INDEX_ONLY,metadata_only,article,1IscmXNp1a2qMBqFiQJvzPNWyrTsI_ivG,https://drive.google.com/file/d/1IscmXNp1a2qMBqFiQJvzPNWyrTsI_ivG/view?usp=drivesdk
Reincarnation,Google Drive,The-Quiet-Mind.pdf,buddhist_continuity,2,blackswanreprise,Buddhism & Eastern Philosophy; Consciousness & Mind,unknown,INDEX_ONLY,metadata_only,article,1V33As4qejliiITLqJsTjoQOGr2hMJWUX,https://drive.google.com/file/d/1V33As4qejliiITLqJsTjoQOGr2hMJWUX/view?usp=drivesdk
Reincarnation,Google Drive,The-Real-Way-to-Awakening.pdf,buddhist_continuity,2,blackswanreprise,Buddhism & Eastern Philosophy; Mysticism & Spirituality,unknown,INDEX_ONLY,metadata_only,article,1bY0_HYE88wLM77oiHDLMZjtxRBl_Crj6,https://drive.google.com/file/d/1bY0_HYE88wLM77oiHDLMZjtxRBl_Crj6/view?usp=drivesdk
Reincarnation,Google Drive,The-Religion-of-the-Samurai-free-ebook.pdf,buddhist_continuity,2,blackswanreprise,Buddhism & Eastern Philosophy,unknown,INDEX_ONLY,metadata_only,article,1-l4I7_PV10KKfPIDeS-zajmgDg2hg5zZ,https://drive.google.com/file/d/1-l4I7_PV10KKfPIDeS-zajmgDg2hg5zZ/view?usp=drivesdk
Reincarnation,Google Drive,The-Requisities-of-Enlightenment.pdf,buddhist_continuity,2,blackswanreprise,Buddhism & Eastern Philosophy,unknown,INDEX_ONLY,metadata_only,article,12g8Bp2W63LCrkvHH3pbJoAg6uDhVKQtN,https://drive.google.com/file/d/12g8Bp2W63LCrkvHH3pbJoAg6uDhVKQtN/view?usp=drivesdk
Reincarnation,Google Drive,The-Seekers-Glossary-of-Buddhism-A-Dictionary-Encyclopedia-of-Buddhism.pdf,buddhist_continuity,2,blackswanreprise,Buddhism & Eastern Philosophy; Language & Etymology,unknown,INDEX_ONLY,metadata_only,article,1qO3Z-HksAVFa4M_8BbeincmhR1CkmO4s,https://drive.google.com/file/d/1qO3Z-HksAVFa4M_8BbeincmhR1CkmO4s/view?usp=drivesdk
Reincarnation,Google Drive,The-Seven-Point-Instruction-for-Developing-the-Good-Heart.pdf,buddhist_continuity,2,blackswanreprise,Buddhism & Eastern Philosophy,unknown,INDEX_ONLY,metadata_only,article,1Wb_Ja-I2rmbtaWETKGg7SngX6krLJ7aO,https://drive.google.com/file/d/1Wb_Ja-I2rmbtaWETKGg7SngX6krLJ7aO/view?usp=drivesdk
Reincarnation,Google Drive,The-Seven-Stages-of-Purification-and-The-Insight-Knowledges.pdf,buddhist_continuity,2,blackswanreprise,Buddhism & Eastern Philosophy,unknown,INDEX_ONLY,metadata_only,article,1bZW_iDC0TNesp50yCBJhV4bnszDoeXwy,https://drive.google.com/file/d/1bZW_iDC0TNesp50yCBJhV4bnszDoeXwy/view?usp=drivesdk
Reincarnation,Google Drive,The-Skill-of-Release.pdf,buddhist_continuity,2,blackswanreprise,Buddhism & Eastern Philosophy,unknown,INDEX_ONLY,metadata_only,article,1hwo7k7xzUl62EnuSz01GR_4Ima7k8_TE,https://drive.google.com/file/d/1hwo7k7xzUl62EnuSz01GR_4Ima7k8_TE/view?usp=drivesdk
Reincarnation,Google Drive,The-Sublime-Attitudes.pdf,buddhist_continuity,2,blackswanreprise,Buddhism & Eastern Philosophy,unknown,INDEX_ONLY,metadata_only,article,1cAPjUC32u4tMf3ifhg4N4XnzTCkaJy3l,https://drive.google.com/file/d/1cAPjUC32u4tMf3ifhg4N4XnzTCkaJy3l/view?usp=drivesdk
Reincarnation,Google Drive,The-Surangama-Sutra.pdf,buddhist_continuity,2,blackswanreprise,Buddhism & Eastern Philosophy,unknown,INDEX_ONLY,metadata_only,article,1ld7UwOcoVy4_fUS89o5XsrehsmG_YPCl,https://drive.google.com/file/d/1ld7UwOcoVy4_fUS89o5XsrehsmG_YPCl/view?usp=drivesdk
Reincarnation,Google Drive,The-Sutra-of-Recollecting-the-Three-Jewels.pdf,buddhist_continuity,2,blackswanreprise,Buddhism & Eastern Philosophy,unknown,INDEX_ONLY,metadata_only,article,1b2imTE-Zspl7eyI_hKlwhGULjMSM6sjT,https://drive.google.com/file/d/1b2imTE-Zspl7eyI_hKlwhGULjMSM6sjT/view?usp=drivesdk
Reincarnation,Google Drive,The-Sweet-Dews-of-Chan-Zen.pdf,buddhist_continuity,2,blackswanreprise,Buddhism & Eastern Philosophy,unknown,INDEX_ONLY,metadata_only,article,14I8RScWxbroRpQUR0ty0rOkA9pS8134Y,https://drive.google.com/file/d/14I8RScWxbroRpQUR0ty0rOkA9pS8134Y/view?usp=drivesdk
Reincarnation,Google Drive,The-Teachings-of-Ajan-Chah.pdf,buddhist_continuity,2,blackswanreprise,Buddhism & Eastern Philosophy,unknown,INDEX_ONLY,metadata_only,article,1El_YauDouGsVEGsGUYrpeYDGOuzqd2_8,https://drive.google.com/file/d/1El_YauDouGsVEGsGUYrpeYDGOuzqd2_8/view?usp=drivesdk
Reincarnation,Google Drive,The-Tibetan-Book-of-the-Dead.pdf,buddhist_continuity,2,blackswanreprise,Buddhism & Eastern Philosophy,unknown,INDEX_ONLY,metadata_only,article,1V3s8fVd4Hey4g_eungqr4_hygu1wFTn7,https://drive.google.com/file/d/1V3s8fVd4Hey4g_eungqr4_hygu1wFTn7/view?usp=drivesdk
Reincarnation,Google Drive,The-Tibetan-Book-of-the-Great-Liberation-Padma-Sambhava.pdf,buddhist_continuity,2,blackswanreprise,Buddhism & Eastern Philosophy,unknown,INDEX_ONLY,metadata_only,article,12sRtV2ofHJjES5NpiFIGXO7NT45y4i6g,https://drive.google.com/file/d/12sRtV2ofHJjES5NpiFIGXO7NT45y4i6g/view?usp=drivesdk
Reincarnation,Google Drive,The-Tree-of-Enlightenment.pdf,buddhist_continuity,2,blackswanreprise,Buddhism & Eastern Philosophy,unknown,INDEX_ONLY,metadata_only,article,1S7t2neWJ47Mm4zlicWi2q3CA5xEqMhkf,https://drive.google.com/file/d/1S7t2neWJ47Mm4zlicWi2q3CA5xEqMhkf/view?usp=drivesdk
Reincarnation,Google Drive,The-Twelve-Links.pdf,buddhist_continuity,2,blackswanreprise,Buddhism & Eastern Philosophy,unknown,INDEX_ONLY,metadata_only,article,1zv2QdSpXih9FkSsrA2Kl9vM5hYTTe2t-,https://drive.google.com/file/d/1zv2QdSpXih9FkSsrA2Kl9vM5hYTTe2t-/view?usp=drivesdk
Reincarnation,Google Drive,The-Venerable-Phra-Acharn-Mun-Bhuridatta-Thera-meditation-master.pdf,buddhist_continuity,2,blackswanreprise,Buddhism & Eastern Philosophy,unknown,INDEX_ONLY,metadata_only,article,1LqxlSV8tJ-U9gQ_klkQft0wYjlrRyR_g,https://drive.google.com/file/d/1LqxlSV8tJ-U9gQ_klkQft0wYjlrRyR_g/view?usp=drivesdk
Reincarnation,Google Drive,The-Way-of-Zen-in-Vietnam.pdf,buddhist_continuity,2,blackswanreprise,Buddhism & Eastern Philosophy,unknown,INDEX_ONLY,metadata_only,article,1YyGUdEMWKs_iqnyVTNq9b2oKaSPjqLTw,https://drive.google.com/file/d/1YyGUdEMWKs_iqnyVTNq9b2oKaSPjqLTw/view?usp=drivesdk
Reincarnation,Google Drive,The-Wings-to-Awakening-An-Anthology-from-the-Pali-Canon.pdf,buddhist_continuity,2,blackswanreprise,Buddhism & Eastern Philosophy; Mysticism & Spirituality,unknown,INDEX_ONLY,metadata_only,article,1YBw3tooR10xP2Adw6DNP06XHuOt0FFuz,https://drive.google.com/file/d/1YBw3tooR10xP2Adw6DNP06XHuOt0FFuz/view?usp=drivesdk
Reincarnation,Google Drive,The-Wisdom-of-Nagarjuna.pdf,buddhist_continuity,2,blackswanreprise,Buddhism & Eastern Philosophy,unknown,INDEX_ONLY,metadata_only,article,1u0E-kNdv9Yz2TbcD40QOkK0NsqSIIJi0,https://drive.google.com/file/d/1u0E-kNdv9Yz2TbcD40QOkK0NsqSIIJi0/view?usp=drivesdk
Reincarnation,Google Drive,The-Yellow-Book.pdf,buddhist_continuity,2,blackswanreprise,Buddhism & Eastern Philosophy,unknown,INDEX_ONLY,metadata_only,article,1TauG3vnJ_JhbSTs61ycbeIhOmut5xcRu,https://drive.google.com/file/d/1TauG3vnJ_JhbSTs61ycbeIhOmut5xcRu/view?usp=drivesdk
Reincarnation,Google Drive,The-Zen-Experience-by-Thomas-Hoover.pdf,buddhist_continuity,2,blackswanreprise,Buddhism & Eastern Philosophy,unknown,INDEX_ONLY,metadata_only,article,1Pvszd6WJ1blUEQ4pVLP5c-Cnw-yv7-OG,https://drive.google.com/file/d/1Pvszd6WJ1blUEQ4pVLP5c-Cnw-yv7-OG/view?usp=drivesdk
Reincarnation,Google Drive,The-Zen-of-Advaita-Part-II.pdf,buddhist_continuity,2,blackswanreprise,Buddhism & Eastern Philosophy,unknown,INDEX_ONLY,metadata_only,article,14ty7SWM_wOejRH0VSRTzsZlVBOMZnBV0,https://drive.google.com/file/d/14ty7SWM_wOejRH0VSRTzsZlVBOMZnBV0/view?usp=drivesdk
Reincarnation,Google Drive,The-Zen-of-Advaita.pdf,buddhist_continuity,2,blackswanreprise,Buddhism & Eastern Philosophy,unknown,INDEX_ONLY,metadata_only,article,1xENyyiKnTqzQtHhMBCjbE6MWq2JjFxxZ,https://drive.google.com/file/d/1xENyyiKnTqzQtHhMBCjbE6MWq2JjFxxZ/view?usp=drivesdk
Reincarnation,Google Drive,The-Zen-of-Love.pdf,buddhist_continuity,2,blackswanreprise,Buddhism & Eastern Philosophy,unknown,INDEX_ONLY,metadata_only,article,1A-3DExs9ypY3XTMxbdSOUziagWho4rgP,https://drive.google.com/file/d/1A-3DExs9ypY3XTMxbdSOUziagWho4rgP/view?usp=drivesdk
Reincarnation,Google Drive,The-Zend-Avesta.pdf,buddhist_continuity,2,blackswanreprise,Buddhism & Eastern Philosophy; Ancient Civilisations,unknown,INDEX_ONLY,metadata_only,article,1_YlbuqggX3vEILDc5zP7Zk-E9TSwe-Ic,https://drive.google.com/file/d/1_YlbuqggX3vEILDc5zP7Zk-E9TSwe-Ic/view?usp=drivesdk
Reincarnation,Google Drive,The-book-of-protection.pdf,buddhist_continuity,2,blackswanreprise,Buddhism & Eastern Philosophy,unknown,INDEX_ONLY,metadata_only,article,1NpRlNzfS40WaiP-_5wJp4tHryChMKMrf,https://drive.google.com/file/d/1NpRlNzfS40WaiP-_5wJp4tHryChMKMrf/view?usp=drivesdk
Reincarnation,Google Drive,The-book-on-the-taboo-against-knowing-who-you-are-by-Alan-Watts.pdf,buddhist_continuity,2,blackswanreprise,Buddhism & Eastern Philosophy,unknown,INDEX_ONLY,metadata_only,article,1xOThWWxfST8IS1vzsfuggkzwHAgurm0z,https://drive.google.com/file/d/1xOThWWxfST8IS1vzsfuggkzwHAgurm0z/view?usp=drivesdk
Reincarnation,Google Drive,The-four-books.pdf,buddhist_continuity,2,blackswanreprise,Buddhism & Eastern Philosophy,unknown,INDEX_ONLY,metadata_only,article,1QgpFdEZzt3NOIXxNQtqhib-fyrHYkznE,https://drive.google.com/file/d/1QgpFdEZzt3NOIXxNQtqhib-fyrHYkznE/view?usp=drivesdk
Reincarnation,Google Drive,The-life-of-the-Buddha.pdf,buddhist_continuity,2,blackswanreprise,Buddhism & Eastern Philosophy,unknown,INDEX_ONLY,metadata_only,article,1GjEwv9gEbns3g0VmmMpoD_4BRJo8tyca,https://drive.google.com/file/d/1GjEwv9gEbns3g0VmmMpoD_4BRJo8tyca/view?usp=drivesdk
Reincarnation,Google Drive,The-path-to-happiness.pdf,buddhist_continuity,2,blackswanreprise,Buddhism & Eastern Philosophy,unknown,INDEX_ONLY,metadata_only,article,1Zkl1xnL2UP0KGnqg9zCJ_ut9WG7h7jgM,https://drive.google.com/file/d/1Zkl1xnL2UP0KGnqg9zCJ_ut9WG7h7jgM/view?usp=drivesdk
Reincarnation,Google Drive,The-wishfulfilling-golden-sun-of-the-mahayana-thought-training.pdf,buddhist_continuity,2,blackswanreprise,Buddhism & Eastern Philosophy,unknown,INDEX_ONLY,metadata_only,article,1qRc5QLqTc36uPjqYo_DBW_a-guXg-dpF,https://drive.google.com/file/d/1qRc5QLqTc36uPjqYo_DBW_a-guXg-dpF/view?usp=drivesdk
Reincarnation,Google Drive,The-workings-of-kamma.pdf,buddhist_continuity,2,blackswanreprise,Buddhism & Eastern Philosophy,unknown,INDEX_ONLY,metadata_only,article,1q0qhiONg4KftJJ3sumLDEU32_Jd2Idlo,https://drive.google.com/file/d/1q0qhiONg4KftJJ3sumLDEU32_Jd2Idlo/view?usp=drivesdk
Reincarnation,Google Drive,Theory-of-Karman-in-Indian-Thought.pdf,buddhist_continuity,2,blackswanreprise,Buddhism & Eastern Philosophy,unknown,INDEX_ONLY,metadata_only,article,1Jh9awM_eLUPP-ea5C2O9UIlyu1HKUkXE,https://drive.google.com/file/d/1Jh9awM_eLUPP-ea5C2O9UIlyu1HKUkXE/view?usp=drivesdk
Reincarnation,Google Drive,Things-As-They-Are.pdf,buddhist_continuity,2,blackswanreprise,Buddhism & Eastern Philosophy,unknown,INDEX_ONLY,metadata_only,article,1hUZItbbEtYSl_GFwusljFZB2UACv6Lbf,https://drive.google.com/file/d/1hUZItbbEtYSl_GFwusljFZB2UACv6Lbf/view?usp=drivesdk
Reincarnation,Google Drive,This-is-the-Path-By-Ajahn-Dtun.pdf,buddhist_continuity,2,blackswanreprise,Buddhism & Eastern Philosophy,unknown,INDEX_ONLY,metadata_only,article,17kcibuvbk1VUeUqd9dXHcXsS_RxnLPht,https://drive.google.com/file/d/17kcibuvbk1VUeUqd9dXHcXsS_RxnLPht/view?usp=drivesdk
Reincarnation,Google Drive,Towards-An-Inner-Peace.pdf,buddhist_continuity,2,blackswanreprise,Buddhism & Eastern Philosophy,unknown,INDEX_ONLY,metadata_only,article,1vSfXn9NMqI06PsawIIk9k9Ke1PYBXK-S,https://drive.google.com/file/d/1vSfXn9NMqI06PsawIIk9k9Ke1PYBXK-S/view?usp=drivesdk
Reincarnation,Google Drive,Transcendental-Dependent-Arising.pdf,buddhist_continuity,2,blackswanreprise,Buddhism & Eastern Philosophy,unknown,INDEX_ONLY,metadata_only,article,1FVJWeEr_uvcsdP2adWodYGGRKQq3miQO,https://drive.google.com/file/d/1FVJWeEr_uvcsdP2adWodYGGRKQq3miQO/view?usp=drivesdk
Reincarnation,Google Drive,Transforming-Problems-Into-the-Dharma-Path.pdf,buddhist_continuity,2,blackswanreprise,Buddhism & Eastern Philosophy,unknown,INDEX_ONLY,metadata_only,article,1CVYtQSaN9p6_FrdcKvzRLIsPwG5_saqd,https://drive.google.com/file/d/1CVYtQSaN9p6_FrdcKvzRLIsPwG5_saqd/view?usp=drivesdk
Reincarnation,Google Drive,Transmission-and-Enlightenment-in-Chan-Zen-Buddhism.pdf,buddhist_continuity,2,blackswanreprise,Buddhism & Eastern Philosophy,unknown,INDEX_ONLY,metadata_only,article,1AS0nZK8lXZCFZW039r8ZcgxmMO6xICVO,https://drive.google.com/file/d/1AS0nZK8lXZCFZW039r8ZcgxmMO6xICVO/view?usp=drivesdk
Reincarnation,Google Drive,Transmutation-of-Personality-through-Preksha-Meditation.pdf,buddhist_continuity,2,blackswanreprise,Buddhism & Eastern Philosophy,unknown,INDEX_ONLY,metadata_only,article,1_9JcxXLm8-fKuzfjfwC_U8C6kCHoXjzt,https://drive.google.com/file/d/1_9JcxXLm8-fKuzfjfwC_U8C6kCHoXjzt/view?usp=drivesdk
Reincarnation,Google Drive,Udana-Exclamations.pdf,buddhist_continuity,2,blackswanreprise,Buddhism & Eastern Philosophy,unknown,INDEX_ONLY,metadata_only,article,1RO3quxnaW2ll9bBDve5uT-xDybBTn16N,https://drive.google.com/file/d/1RO3quxnaW2ll9bBDve5uT-xDybBTn16N/view?usp=drivesdk
Reincarnation,Google Drive,Unentangled-Knowing.pdf,buddhist_continuity,2,blackswanreprise,Buddhism & Eastern Philosophy,unknown,INDEX_ONLY,metadata_only,article,1mFe9Q_rDEwH9MqdjejDBPwNpe49T0LrQ,https://drive.google.com/file/d/1mFe9Q_rDEwH9MqdjejDBPwNpe49T0LrQ/view?usp=drivesdk
Reincarnation,Google Drive,Unexpected-Freedom-by-Ajahn-Munindo.pdf,buddhist_continuity,2,blackswanreprise,Buddhism & Eastern Philosophy; Law & Political Thought,unknown,INDEX_ONLY,metadata_only,article,1lGkj8MvxJQSGatwnTry4XVgmm12IP6UL,https://drive.google.com/file/d/1lGkj8MvxJQSGatwnTry4XVgmm12IP6UL/view?usp=drivesdk
Reincarnation,Google Drive,Universal-Love-The-Yoga-Method-of-Buddha-Maitreya-by-Lama-Yeshe.pdf,buddhist_continuity,2,blackswanreprise,"Buddhism & Eastern Philosophy; Hinduism, Yoga & Tantra",unknown,INDEX_ONLY,metadata_only,article,1UQW9wmINlkQt6MXWkK-BiP-NJoHexO5Z,https://drive.google.com/file/d/1UQW9wmINlkQt6MXWkK-BiP-NJoHexO5Z/view?usp=drivesdk
Reincarnation,Google Drive,Unravelling-the-Mysteries-of-Mind-and-Body-Through-Abhidhamma.pdf,buddhist_continuity,2,blackswanreprise,Buddhism & Eastern Philosophy; Mysticism & Spirituality; Consciousness & Mind,unknown,INDEX_ONLY,metadata_only,article,1O62BTdxlqERN0wKi5SeZGpMOzFY00SgP,https://drive.google.com/file/d/1O62BTdxlqERN0wKi5SeZGpMOzFY00SgP/view?usp=drivesdk
Reincarnation,Google Drive,Vimalakirti-Nirdesa-Sutra.pdf,buddhist_continuity,2,blackswanreprise,Buddhism & Eastern Philosophy,unknown,INDEX_ONLY,metadata_only,article,1yNkxTT3Youn7ZQ_L3FIPmiKjtK_RVlwe,https://drive.google.com/file/d/1yNkxTT3Youn7ZQ_L3FIPmiKjtK_RVlwe/view?usp=drivesdk
Reincarnation,Google Drive,Vimalakirti-Nirdesa-Sutra1.pdf,buddhist_continuity,2,blackswanreprise,Buddhism & Eastern Philosophy,unknown,INDEX_ONLY,metadata_only,article,1hCkSSEtguq_ZjGmsyjHKk9O3ZVtyZ8In,https://drive.google.com/file/d/1hCkSSEtguq_ZjGmsyjHKk9O3ZVtyZ8In/view?usp=drivesdk
Reincarnation,Google Drive,Virtue-and-Reality-by-Lama-Zopa-Rinpoche.pdf,buddhist_continuity,2,blackswanreprise,Buddhism & Eastern Philosophy; Metaphysics & Philosophy,unknown,INDEX_ONLY,metadata_only,article,1BCzXqSItddasqYzaWyvb1lxSjzzK6r_O,https://drive.google.com/file/d/1BCzXqSItddasqYzaWyvb1lxSjzzK6r_O/view?usp=drivesdk
Reincarnation,Google Drive,Vision-of-the-Dhamma.pdf,buddhist_continuity,2,blackswanreprise,Buddhism & Eastern Philosophy,unknown,INDEX_ONLY,metadata_only,article,16XoCpj8dv-z29FyOjYfyMyOTbC7Yd95s,https://drive.google.com/file/d/16XoCpj8dv-z29FyOjYfyMyOTbC7Yd95s/view?usp=drivesdk
Reincarnation,Google Drive,Who-Will-Feed-the-Mice-Ajahn-Amaro.pdf,buddhist_continuity,2,blackswanreprise,Buddhism & Eastern Philosophy,unknown,INDEX_ONLY,metadata_only,article,1jo1p3wOQWEEXAIR6ca8bKlIzFKBcGX5H,https://drive.google.com/file/d/1jo1p3wOQWEEXAIR6ca8bKlIzFKBcGX5H/view?usp=drivesdk
Reincarnation,Google Drive,Whos-the-Boss.pdf,buddhist_continuity,2,blackswanreprise,Buddhism & Eastern Philosophy,unknown,INDEX_ONLY,metadata_only,article,1jy2LPW3MaO_Aw9Vkuxsqnc6Cd_4HsupE,https://drive.google.com/file/d/1jy2LPW3MaO_Aw9Vkuxsqnc6Cd_4HsupE/view?usp=drivesdk
Reincarnation,Google Drive,Wisdom-Develops-Samadhi.pdf,buddhist_continuity,2,blackswanreprise,Buddhism & Eastern Philosophy,unknown,INDEX_ONLY,metadata_only,article,1-YyNFv1o-rUtd7_n0gtOfz15WSEaayu5,https://drive.google.com/file/d/1-YyNFv1o-rUtd7_n0gtOfz15WSEaayu5/view?usp=drivesdk
Reincarnation,Google Drive,Wisdom-and-the-seventy-three-kinds-of-mundane-and-supramundane-knowledge.pdf,buddhist_continuity,2,blackswanreprise,Buddhism & Eastern Philosophy,unknown,INDEX_ONLY,metadata_only,article,17llHebm-lOqUuOnw-Du0eMFXNx7slERv,https://drive.google.com/file/d/17llHebm-lOqUuOnw-Du0eMFXNx7slERv/view?usp=drivesdk
Reincarnation,Google Drive,With-each-and-every-breath.pdf,buddhist_continuity,2,blackswanreprise,Buddhism & Eastern Philosophy,unknown,INDEX_ONLY,metadata_only,article,1ClK_1syM_VlnCZYutm4MEFv7ckIcPyBc,https://drive.google.com/file/d/1ClK_1syM_VlnCZYutm4MEFv7ckIcPyBc/view?usp=drivesdk
Reincarnation,Google Drive,Ye-Magick-Mirrour-of-Old-Japan.pdf,buddhist_continuity,2,blackswanreprise,Buddhism & Eastern Philosophy; Western Occultism & Magick,unknown,INDEX_ONLY,metadata_only,article,111DnNKGtAkVgtnY7tG75PVKcBPuV1R5N,https://drive.google.com/file/d/111DnNKGtAkVgtnY7tG75PVKcBPuV1R5N/view?usp=drivesdk
Reincarnation,Google Drive,Yin-Chih-Wen-The-Tract-of-the-Quiet-Way.pdf,buddhist_continuity,2,blackswanreprise,Buddhism & Eastern Philosophy,unknown,INDEX_ONLY,metadata_only,article,1EKI3EhUg_apt8jfHvRXfCyGmqae538j7,https://drive.google.com/file/d/1EKI3EhUg_apt8jfHvRXfCyGmqae538j7/view?usp=drivesdk
Reincarnation,Google Drive,Zen-A-Cognition-to-the-Mind-by-Pho-Nguyet.pdf,buddhist_continuity,2,blackswanreprise,Buddhism & Eastern Philosophy; Consciousness & Mind,unknown,INDEX_ONLY,metadata_only,article,1kcrKMmde3yFlL57KUKI0aMd7FN4u1Oqq,https://drive.google.com/file/d/1kcrKMmde3yFlL57KUKI0aMd7FN4u1Oqq/view?usp=drivesdk
Reincarnation,Google Drive,Zen-Culture-by-Thomas-Hoover.pdf,buddhist_continuity,2,blackswanreprise,Buddhism & Eastern Philosophy; History & Cultural Memory,unknown,INDEX_ONLY,metadata_only,article,1RJDPs_akKsszcEJITJdr7NhlI-7QMld0,https://drive.google.com/file/d/1RJDPs_akKsszcEJITJdr7NhlI-7QMld0/view?usp=drivesdk
Reincarnation,Google Drive,Zen-Master-Ejo-Absorption-in-the-Treasury-of-Light.pdf,buddhist_continuity,2,blackswanreprise,Buddhism & Eastern Philosophy,unknown,INDEX_ONLY,metadata_only,article,1fgx4UL1_hsZOUkUkE9tp1AiAtKayaGL6,https://drive.google.com/file/d/1fgx4UL1_hsZOUkUkE9tp1AiAtKayaGL6/view?usp=drivesdk
Reincarnation,Google Drive,Zen-Mind-Beginners-Mind-by-Shunryu-Suzuki.pdf,buddhist_continuity,2,blackswanreprise,Buddhism & Eastern Philosophy; Consciousness & Mind,unknown,INDEX_ONLY,metadata_only,article,1uAWoldlvVxQBbneAwJkdODG_q8QlNnSZ,https://drive.google.com/file/d/1uAWoldlvVxQBbneAwJkdODG_q8QlNnSZ/view?usp=drivesdk
Reincarnation,Google Drive,Zen-in-the-Art-of-Archery.pdf,buddhist_continuity,2,blackswanreprise,Buddhism & Eastern Philosophy,unknown,INDEX_ONLY,metadata_only,article,11o11No4rOtieiO-eLOyoFf26gCwgv4zU,https://drive.google.com/file/d/11o11No4rOtieiO-eLOyoFf26gCwgv4zU/view?usp=drivesdk
Reincarnation,Google Drive,[Tokubrasil] Crest Of The Wolf & Midare Karakuri MUSIC FILE.pdf,buddhist_continuity,2,blackswanreprise,Buddhism & Eastern Philosophy,unknown,INDEX_ONLY,metadata_only,article,1udRGk5OYHHtv_CWn_JMYnM2IXsl6icZl,https://drive.google.com/file/d/1udRGk5OYHHtv_CWn_JMYnM2IXsl6icZl/view?usp=drivesdk
Reincarnation,Google Drive,download.html,buddhist_continuity,2,blackswanreprise,Buddhism & Eastern Philosophy,unknown,INDEX_ONLY,metadata_only,unknown,13pITUk5FC94d1WO7WeoVI-zzSRg09Lsq,https://drive.google.com/file/d/13pITUk5FC94d1WO7WeoVI-zzSRg09Lsq/view?usp=drivesdk
Reincarnation,Google Drive,gail2012.pdf,buddhist_continuity,2,blackswanreprise,Buddhism & Eastern Philosophy,unknown,INDEX_ONLY,metadata_only,article,1fBdznqzrbLQI6DrBTstmnM4qtTYihpT3,https://drive.google.com/file/d/1fBdznqzrbLQI6DrBTstmnM4qtTYihpT3/view?usp=drivesdk
Reincarnation,Google Drive,selvesnotself.pdf,buddhist_continuity,2,blackswanreprise,Buddhism & Eastern Philosophy,unknown,INDEX_ONLY,metadata_only,article,1tCrVit2b8mVFtg9SVqV7wfqLCbN8e7uH,https://drive.google.com/file/d/1tCrVit2b8mVFtg9SVqV7wfqLCbN8e7uH/view?usp=drivesdk
Reincarnation,Google Drive,the-Seven-Factors-of-Awakening.pdf,buddhist_continuity,2,blackswanreprise,Buddhism & Eastern Philosophy; Mysticism & Spirituality,unknown,INDEX_ONLY,metadata_only,article,1UrtHK3fLS6g7pCFZk1PIEDPIfnDifK9h,https://drive.google.com/file/d/1UrtHK3fLS6g7pCFZk1PIEDPIfnDifK9h/view?usp=drivesdk
Saṃsāra,Google Drive,04.SacredBooksEast.VarOrSch.v4.Muller.Zor_.Darmesteter.ZendAvesta.p1.2nd.1880.1895..pdf,buddhist_continuity,2,blackswanreprise,Buddhism & Eastern Philosophy; Mysticism & Spirituality; Ancient Civilisations,unknown,INDEX_ONLY,metadata_only,article,1GmkINy2VjMKvm06Fq7Xvlxp-xBHSL5HQ,https://drive.google.com/file/d/1GmkINy2VjMKvm06Fq7Xvlxp-xBHSL5HQ/view?usp=drivesdk
Saṃsāra,Google Drive,23.SacredBooksEast.VarOrSch.v23.Muller.Zor_.Darmesteter.ZendAvesta.p2.SirYastsNya.Oxf_.1883..pdf,buddhist_continuity,2,blackswanreprise,Buddhism & Eastern Philosophy; Mysticism & Spirituality; Ancient Civilisations,unknown,INDEX_ONLY,metadata_only,article,1o961f0HWrIV4GlTq6_imJspOg0xYhMYG,https://drive.google.com/file/d/1o961f0HWrIV4GlTq6_imJspOg0xYhMYG/view?usp=drivesdk
Saṃsāra,Google Drive,31.SacredBooksEast.VarOrSch.v31.Muller.Zor_.Mills_.ZendAvesta.p3.YasVisAfriGahs.MiscFrag.Oxf_.1887..pdf,buddhist_continuity,2,blackswanreprise,Buddhism & Eastern Philosophy; Mysticism & Spirituality; Ancient Civilisations,unknown,INDEX_ONLY,metadata_only,article,1wGLyh-c2Prhw5c94PDyw0TqKii6eO-X1,https://drive.google.com/file/d/1wGLyh-c2Prhw5c94PDyw0TqKii6eO-X1/view?usp=drivesdk
